11150.0,10858.0,10572.0,10292.0,10018.0,9750.0,9488.0,9232.0,8982.0,8738.0,8500.0,8268.0,8042.0,7822.0,7608.0,7400.0,7198.0,7002.0,6812.0,6628.0,6450.0,6278.0,6112.0,5952.0,5798.0,5650.0,5508.0,5372.0,5242.0,5118.0,5000.0,4888.0,4782.0,4682.0,4588.0,4500.0,4418.0,4342.0,4272.0,4208.0,4150.0,4098.0,4052.0,4012.0,3978.0,3950.0,3928.0,3912.0,3902.0,3898.0,3900.0,3908.0,3922.0,3942.0,3968.0,4000.0,4038.0,4082.0,4132.0,4188.0,4250.0,4318.0,4392.0,4472.0,4558.0,4650.0,4748.0,4852.0,4962.0,5078.0,5200.0,5328.0,5462.0,5602.0,5748.0,5900.0,6058.0,6222.0,6392.0,6568.0,6750.0,6938.0,7132.0,7332.0,7538.0,7750.0,7968.0,8192.0,8422.0,8658.0,8900.0,9148.0,9402.0,9662.0,9928.0,10200.0,10478.0,10762.0,11052.0,11348.0
11026.0,10734.0,10448.0,10168.0,9894.0,9626.0,9364.0,9108.0,8858.0,8614.0,8376.0,8144.0,7918.0,7698.0,7484.0,7276.0,7074.0,6878.0,6688.0,6504.0,6326.0,6154.0,5988.0,5828.0,5674.0,5526.0,5384.0,5248.0,5118.0,4994.0,4876.0,4764.0,4658.0,4558.0,4464.0,4376.0,4294.0,4218.0,4148.0,4084.0,4026.0,3974.0,3928.0,3888.0,3854.0,3826.0,3804.0,3788.0,3778.0,3774.0,3776.0,3784.0,3798.0,3818.0,3844.0,3876.0,3914.0,3958.0,4008.0,4064.0,4126.0,4194.0,4268.0,4348.0,4434.0,4526.0,4624.0,4728.0,4838.0,4954.0,5076.0,5204.0,5338.0,5478.0,5624.0,5776.0,5934.0,6098.0,6268.0,6444.0,6626.0,6814.0,7008.0,7208.0,7414.0,7626.0,7844.0,8068.0,8298.0,8534.0,8776.0,9024.0,9278.0,9538.0,9804.0,10076.0,10354.0,10638.0,10928.0,11224.0
10904.0,10612.0,10326.0,10046.0,9772.0,9504.0,9242.0,8986.0,8736.0,8492.0,8254.0,8022.0,7796.0,7576.0,7362.0,7154.0,6952.0,6756.0,6566.0,6382.0,6204.0,6032.0,5866.0,5706.0,5552.0,5404.0,5262.0,5126.0,4996.0,4872.0,4754.0,4642.0,4536.0,4436.0,4342.0,4254.0,4172.0,4096.0,4026.0,3962.0,3904.0,3852.0,3806.0,3766.0,3732.0,3704.0,3682.0,3666.0,3656.0,3652.0,3654.0,3662.0,3676.0,3696.0,3722.0,3754.0,3792.0,3836.0,3886.0,3942.0,4004.0,4072.0,4146.0,4226.0,4312.0,4404.0,4502.0,4606.0,4716.0,4832.0,4954.0,5082.0,5216.0,5356.0,5502.0,5654.0,5812.0,5976.0,6146.0,6322.0,6504.0,6692.0,6886.0,7086.0,7292.0,7504.0,7722.0,7946.0,8176.0,8412.0,8654.0,8902.0,9156.0,9416.0,9682.0,9954.0,10232.0,10516.0,10806.0,11102.0
10784.0,10492.0,10206.0,9926.0,9652.0,9384.0,9122.0,8866.0,8616.0,8372.0,8134.0,7902.0,7676.0,7456.0,7242.0,7034.0,6832.0,6636.0,6446.0,6262.0,6084.0,5912.0,5746.0,5586.0,5432.0,5284.0,5142.0,5006.0,4876.0,4752.0,4634.0,4522.0,4416.0,4316.0,4222.0,4134.0,4052.0,3976.0,3906.0,3842.0,3784.0,3732.0,3686.0,3646.0,3612.0,3584.0,3562.0,3546.0,3536.0,3532.0,3534.0,3542.0,3556.0,3576.0,3602.0,3634.0,3672.0,3716.0,3766.0,3822.0,3884.0,3952.0,4026.0,4106.0,4192.0,4284.0,4382.0,4486.0,4596.0,4712.0,4834.0,4962.0,5096.0,5236.0,5382.0,5534.0,5692.0,5856.0,6026.0,6202.0,6384.0,6572.0,6766.0,6966.0,7172.0,7384.0,7602.0,7826.0,8056.0,8292.0,8534.0,8782.0,9036.0,9296.0,9562.0,9834.0,10112.0,10396.0,10686.0,10982.0
10666.0,10374.0,10088.0,9808.0,9534.0,9266.0,9004.0,8748.0,8498.0,8254.0,8016.0,7784.0,7558.0,7338.0,7124.0,6916.0,6714.0,6518.0,6328.0,6144.0,5966.0,5794.0,5628.0,5468.0,5314.0,5166.0,5024.0,4888.0,4758.0,4634.0,4516.0,4404.0,4298.0,4198.0,4104.0,4016.0,3934.0,3858.0,3788.0,3724.0,3666.0,3614.0,3568.0,3528.0,3494.0,3466.0,3444.0,3428.0,3418.0,3414.0,3416.0,3424.0,3438.0,3458.0,3484.0,3516.0,3554.0,3598.0,3648.0,3704.0,3766.0,3834.0,3908.0,3988.0,4074.0,4166.0,4264.0,4368.0,4478.0,4594.0,4716.0,4844.0,4978.0,5118.0,5264.0,5416.0,5574.0,5738.0,5908.0,6084.0,6266.0,6454.0,6648.0,6848.0,7054.0,7266.0,7484.0,7708.0,7938.0,8174.0,8416.0,8664.0,8918.0,9178.0,9444.0,9716.0,9994.0,10278.0,10568.0,10864.0
10550.0,10258.0,9972.0,9692.0,9418.0,9150.0,8888.0,8632.0,8382.0,8138.0,7900.0,7668.0,7442.0,7222.0,7008.0,6800.0,6598.0,6402.0,6212.0,6028.0,5850.0,5678.0,5512.0,5352.0,5198.0,5050.0,4908.0,4772.0,4642.0,4518.0,4400.0,4288.0,4182.0,4082.0,3988.0,3900.0,3818.0,3742.0,3672.0,3608.0,3550.0,3498.0,3452.0,3412.0,3378.0,3350.0,3328.0,3312.0,3302.0,3298.0,3300.0,3308.0,3322.0,3342.0,3368.0,3400.0,3438.0,3482.0,3532.0,3588.0,3650.0,3718.0,3792.0,3872.0,3958.0,4050.0,4148.0,4252.0,4362.0,4478.0,4600.0,4728.0,4862.0,5002.0,5148.0,5300.0,5458.0,5622.0,5792.0,5968.0,6150.0,6338.0,6532.0,6732.0,6938.0,7150.0,7368.0,7592.0,7822.0,8058.0,8300.0,8548.0,8802.0,9062.0,9328.0,9600.0,9878.0,10162.0,10452.0,10748.0
10436.0,10144.0,9858.0,9578.0,9304.0,9036.0,8774.0,8518.0,8268.0,8024.0,7786.0,7554.0,7328.0,7108.0,6894.0,6686.0,6484.0,6288.0,6098.0,5914.0,5736.0,5564.0,5398.0,5238.0,5084.0,4936.0,4794.0,4658.0,4528.0,4404.0,4286.0,4174.0,4068.0,3968.0,3874.0,3786.0,3704.0,3628.0,3558.0,3494.0,3436.0,3384.0,3338.0,3298.0,3264.0,3236.0,3214.0,3198.0,3188.0,3184.0,3186.0,3194.0,3208.0,3228.0,3254.0,3286.0,3324.0,3368.0,3418.0,3474.0,3536.0,3604.0,3678.0,3758.0,3844.0,3936.0,4034.0,4138.0,4248.0,4364.0,4486.0,4614.0,4748.0,4888.0,5034.0,5186.0,5344.0,5508.0,5678.0,5854.0,6036.0,6224.0,6418.0,6618.0,6824.0,7036.0,7254.0,7478.0,7708.0,7944.0,8186.0,8434.0,8688.0,8948.0,9214.0,9486.0,9764.0,10048.0,10338.0,10634.0
10324.0,10032.0,9746.0,9466.0,9192.0,8924.0,8662.0,8406.0,8156.0,7912.0,7674.0,7442.0,7216.0,6996.0,6782.0,6574.0,6372.0,6176.0,5986.0,5802.0,5624.0,5452.0,5286.0,5126.0,4972.0,4824.0,4682.0,4546.0,4416.0,4292.0,4174.0,4062.0,3956.0,3856.0,3762.0,3674.0,3592.0,3516.0,3446.0,3382.0,3324.0,3272.0,3226.0,3186.0,3152.0,3124.0,3102.0,3086.0,3076.0,3072.0,3074.0,3082.0,3096.0,3116.0,3142.0,3174.0,3212.0,3256.0,3306.0,3362.0,3424.0,3492.0,3566.0,3646.0,3732.0,3824.0,3922.0,4026.0,4136.0,4252.0,4374.0,4502.0,4636.0,4776.0,4922.0,5074.0,5232.0,5396.0,5566.0,5742.0,5924.0,6112.0,6306.0,6506.0,6712.0,6924.0,7142.0,7366.0,7596.0,7832.0,8074.0,8322.0,8576.0,8836.0,9102.0,9374.0,9652.0,9936.0,10226.0,10522.0
10214.0,9922.0,9636.0,9356.0,9082.0,8814.0,8552.0,8296.0,8046.0,7802.0,7564.0,7332.0,7106.0,6886.0,6672.0,6464.0,6262.0,6066.0,5876.0,5692.0,5514.0,5342.0,5176.0,5016.0,4862.0,4714.0,4572.0,4436.0,4306.0,4182.0,4064.0,3952.0,3846.0,3746.0,3652.0,3564.0,3482.0,3406.0,3336.0,3272.0,3214.0,3162.0,3116.0,3076.0,3042.0,3014.0,2992.0,2976.0,2966.0,2962.0,2964.0,2972.0,2986.0,3006.0,3032.0,3064.0,3102.0,3146.0,3196.0,3252.0,3314.0,3382.0,3456.0,3536.0,3622.0,3714.0,3812.0,3916.0,4026.0,4142.0,4264.0,4392.0,4526.0,4666.0,4812.0,4964.0,5122.0,5286.0,5456.0,5632.0,5814.0,6002.0,6196.0,6396.0,6602.0,6814.0,7032.0,7256.0,7486.0,7722.0,7964.0,8212.0,8466.0,8726.0,8992.0,9264.0,9542.0,9826.0,10116.0,10412.0
10106.0,9814.0,9528.0,9248.0,8974.0,8706.0,8444.0,8188.0,7938.0,7694.0,7456.0,7224.0,6998.0,6778.0,6564.0,6356.0,6154.0,5958.0,5768.0,5584.0,5406.0,5234.0,5068.0,4908.0,4754.0,4606.0,4464.0,4328.0,4198.0,4074.0,3956.0,3844.0,3738.0,3638.0,3544.0,3456.0,3374.0,3298.0,3228.0,3164.0,3106.0,3054.0,3008.0,2968.0,2934.0,2906.0,2884.0,2868.0,2858.0,2854.0,2856.0,2864.0,2878.0,2898.0,2924.0,2956.0,2994.0,3038.0,3088.0,3144.0,3206.0,3274.0,3348.0,3428.0,3514.0,3606.0,3704.0,3808.0,3918.0,4034.0,4156.0,4284.0,4418.0,4558.0,4704.0,4856.0,5014.0,5178.0,5348.0,5524.0,5706.0,5894.0,6088.0,6288.0,6494.0,6706.0,6924.0,7148.0,7378.0,7614.0,7856.0,8104.0,8358.0,8618.0,8884.0,9156.0,9434.0,9718.0,10008.0,10304.0
10000.0,9708.0,9422.0,9142.0,8868.0,8600.0,8338.0,8082.0,7832.0,7588.0,7350.0,7118.0,6892.0,6672.0,6458.0,6250.0,6048.0,5852.0,5662.0,5478.0,5300.0,5128.0,4962.0,4802.0,4648.0,4500.0,4358.0,4222.0,4092.0,3968.0,3850.0,3738.0,3632.0,3532.0,3438.0,3350.0,3268.0,3192.0,3122.0,3058.0,3000.0,2948.0,2902.0,2862.0,2828.0,2800.0,2778.0,2762.0,2752.0,2748.0,2750.0,2758.0,2772.0,2792.0,2818.0,2850.0,2888.0,2932.0,2982.0,3038.0,3100.0,3168.0,3242.0,3322.0,3408.0,3500.0,3598.0,3702.0,3812.0,3928.0,4050.0,4178.0,4312.0,4452.0,4598.0,4750.0,4908.0,5072.0,5242.0,5418.0,5600.0,5788.0,5982.0,6182.0,6388.0,6600.0,6818.0,7042.0,7272.0,7508.0,7750.0,7998.0,8252.0,8512.0,8778.0,9050.0,9328.0,9612.0,9902.0,10198.0
9896.0,9604.0,9318.0,9038.0,8764.0,8496.0,8234.0,7978.0,7728.0,7484.0,7246.0,7014.0,6788.0,6568.0,6354.0,6146.0,5944.0,5748.0,5558.0,5374.0,5196.0,5024.0,4858.0,4698.0,4544.0,4396.0,4254.0,4118.0,3988.0,3864.0,3746.0,3634.0,3528.0,3428.0,3334.0,3246.0,3164.0,3088.0,3018.0,2954.0,2896.0,2844.0,2798.0,2758.0,2724.0,2696.0,2674.0,2658.0,2648.0,2644.0,2646.0,2654.0,2668.0,2688.0,2714.0,2746.0,2784.0,2828.0,2878.0,2934.0,2996.0,3064.0,3138.0,3218.0,3304.0,3396.0,3494.0,3598.0,3708.0,3824.0,3946.0,4074.0,4208.0,4348.0,4494.0,4646.0,4804.0,4968.0,5138.0,5314.0,5496.0,5684.0,5878.0,6078.0,6284.0,6496.0,6714.0,6938.0,7168.0,7404.0,7646.0,7894.0,8148.0,8408.0,8674.0,8946.0,9224.0,9508.0,9798.0,10094.0
9794.0,9502.0,9216.0,8936.0,8662.0,8394.0,8132.0,7876.0,7626.0,7382.0,7144.0,6912.0,6686.0,6466.0,6252.0,6044.0,5842.0,5646.0,5456.0,5272.0,5094.0,4922.0,4756.0,4596.0,4442.0,4294.0,4152.0,4016.0,3886.0,3762.0,3644.0,3532.0,3426.0,3326.0,3232.0,3144.0,3062.0,2986.0,2916.0,2852.0,2794.0,2742.0,2696.0,2656.0,2622.0,2594.0,2572.0,2556.0,2546.0,2542.0,2544.0,2552.0,2566.0,2586.0,2612.0,2644.0,2682.0,2726.0,2776.0,2832.0,2894.0,2962.0,3036.0,3116.0,3202.0,3294.0,3392.0,3496.0,3606.0,3722.0,3844.0,3972.0,4106.0,4246.0,4392.0,4544.0,4702.0,4866.0,5036.0,5212.0,5394.0,5582.0,5776.0,5976.0,6182.0,6394.0,6612.0,6836.0,7066.0,7302.0,7544.0,7792.0,8046.0,8306.0,8572.0,8844.0,9122.0,9406.0,9696.0,9992.0
9694.0,9402.0,9116.0,8836.0,8562.0,8294.0,8032.0,7776.0,7526.0,7282.0,7044.0,6812.0,6586.0,6366.0,6152.0,5944.0,5742.0,5546.0,5356.0,5172.0,4994.0,4822.0,4656.0,4496.0,4342.0,4194.0,4052.0,3916.0,3786.0,3662.0,3544.0,3432.0,3326.0,3226.0,3132.0,3044.0,2962.0,2886.0,2816.0,2752.0,2694.0,2642.0,2596.0,2556.0,2522.0,2494.0,2472.0,2456.0,2446.0,2442.0,2444.0,2452.0,2466.0,2486.0,2512.0,2544.0,2582.0,2626.0,2676.0,2732.0,2794.0,2862.0,2936.0,3016.0,3102.0,3194.0,3292.0,3396.0,3506.0,3622.0,3744.0,3872.0,4006.0,4146.0,4292.0,4444.0,4602.0,4766.0,4936.0,5112.0,5294.0,5482.0,5676.0,5876.0,6082.0,6294.0,6512.0,6736.0,6966.0,7202.0,7444.0,7692.0,7946.0,8206.0,8472.0,8744.0,9022.0,9306.0,9596.0,9892.0
9596.0,9304.0,9018.0,8738.0,8464.0,8196.0,7934.0,7678.0,7428.0,7184.0,6946.0,6714.0,6488.0,6268.0,6054.0,5846.0,5644.0,5448.0,5258.0,5074.0,4896.0,4724.0,4558.0,4398.0,4244.0,4096.0,3954.0,3818.0,3688.0,3564.0,3446.0,3334.0,3228.0,3128.0,3034.0,2946.0,2864.0,2788.0,2718.0,2654.0,2596.0,2544.0,2498.0,2458.0,2424.0,2396.0,2374.0,2358.0,2348.0,2344.0,2346.0,2354.0,2368.0,2388.0,2414.0,2446.0,2484.0,2528.0,2578.0,2634.0,2696.0,2764.0,2838.0,2918.0,3004.0,3096.0,3194.0,3298.0,3408.0,3524.0,3646.0,3774.0,3908.0,4048.0,4194.0,4346.0,4504.0,4668.0,4838.0,5014.0,5196.0,5384.0,5578.0,5778.0,5984.0,6196.0,6414.0,6638.0,6868.0,7104.0,7346.0,7594.0,7848.0,8108.0,8374.0,8646.0,8924.0,9208.0,9498.0,9794.0
9500.0,9208.0,8922.0,8642.0,8368.0,8100.0,7838.0,7582.0,7332.0,7088.0,6850.0,6618.0,6392.0,6172.0,5958.0,5750.0,5548.0,5352.0,5162.0,4978.0,4800.0,4628.0,4462.0,4302.0,4148.0,4000.0,3858.0,3722.0,3592.0,3468.0,3350.0,3238.0,3132.0,3032.0,2938.0,2850.0,2768.0,2692.0,2622.0,2558.0,2500.0,2448.0,2402.0,2362.0,2328.0,2300.0,2278.0,2262.0,2252.0,2248.0,2250.0,2258.0,2272.0,2292.0,2318.0,2350.0,2388.0,2432.0,2482.0,2538.0,2600.0,2668.0,2742.0,2822.0,2908.0,3000.0,3098.0,3202.0,3312.0,3428.0,3550.0,3678.0,3812.0,3952.0,4098.0,4250.0,4408.0,4572.0,4742.0,4918.0,5100.0,5288.0,5482.0,5682.0,5888.0,6100.0,6318.0,6542.0,6772.0,7008.0,7250.0,7498.0,7752.0,8012.0,8278.0,8550.0,8828.0,9112.0,9402.0,9698.0
9406.0,9114.0,8828.0,8548.0,8274.0,8006.0,7744.0,7488.0,7238.0,6994.0,6756.0,6524.0,6298.0,6078.0,5864.0,5656.0,5454.0,5258.0,5068.0,4884.0,4706.0,4534.0,4368.0,4208.0,4054.0,3906.0,3764.0,3628.0,3498.0,3374.0,3256.0,3144.0,3038.0,2938.0,2844.0,2756.0,2674.0,2598.0,2528.0,2464.0,2406.0,2354.0,2308.0,2268.0,2234.0,2206.0,2184.0,2168.0,2158.0,2154.0,2156.0,2164.0,2178.0,2198.0,2224.0,2256.0,2294.0,2338.0,2388.0,2444.0,2506.0,2574.0,2648.0,2728.0,2814.0,2906.0,3004.0,3108.0,3218.0,3334.0,3456.0,3584.0,3718.0,3858.0,4004.0,4156.0,4314.0,4478.0,4648.0,4824.0,5006.0,5194.0,5388.0,5588.0,5794.0,6006.0,6224.0,6448.0,6678.0,6914.0,7156.0,7404.0,7658.0,7918.0,8184.0,8456.0,8734.0,9018.0,9308.0,9604.0
9314.0,9022.0,8736.0,8456.0,8182.0,7914.0,7652.0,7396.0,7146.0,6902.0,6664.0,6432.0,6206.0,5986.0,5772.0,5564.0,5362.0,5166.0,4976.0,4792.0,4614.0,4442.0,4276.0,4116.0,3962.0,3814.0,3672.0,3536.0,3406.0,3282.0,3164.0,3052.0,2946.0,2846.0,2752.0,2664.0,2582.0,2506.0,2436.0,2372.0,2314.0,2262.0,2216.0,2176.0,2142.0,2114.0,2092.0,2076.0,2066.0,2062.0,2064.0,2072.0,2086.0,2106.0,2132.0,2164.0,2202.0,2246.0,2296.0,2352.0,2414.0,2482.0,2556.0,2636.0,2722.0,2814.0,2912.0,3016.0,3126.0,3242.0,3364.0,3492.0,3626.0,3766.0,3912.0,4064.0,4222.0,4386.0,4556.0,4732.0,4914.0,5102.0,5296.0,5496.0,5702.0,5914.0,6132.0,6356.0,6586.0,6822.0,7064.0,7312.0,7566.0,7826.0,8092.0,8364.0,8642.0,8926.0,9216.0,9512.0
